Client_ID,Age,Gender,Tenure_Years,Monthly_Spend,Complaints,Overdue_Payments,Revenue_Loss,Attrition_Risk
200eaf46-8aee-4c48-ba4b-aa1a43594b2d,58,Male,5,393.19,1,0,192255.79892321787,Low
9eaf3daa-1eba-4dbc-af70-7b0df4b35980,40,Male,2,508.54,0,1,4970379.380977375,Medium
7de6d94e-f4be-4c68-84fc-d52b9b2f1d74,63,Female,5,480.15,0,1,854125.7178485453,High
af035fcb-4855-439b-96f6-627717ad1d14,20,Female,2,583.8,0,0,659883.3487187646,Low
c5ce8649-46de-49b0-9d88-57c8f74e3b75,56,Female,6,500.71,0,0,2198829.909602973,Medium
974940e5-aaae-43f6-95b9-486b96a48263,65,Female,4,587.06,1,0,374885.4908549236,Low
8d9d13ed-31ee-484a-9cc9-a57626935501,61,Male,2,457.86,0,0,914306.9764148782,Low
3f0ecc10-5ec6-4c30-b103-abd78d99c66a,22,Male,7,509.21,0,0,777443.36744845,High
fde227ae-0f5f-4ef3-9f63-4b2bfa09e11a,53,Female,8,645.07,3,0,122584.62267819984,Low
73a1bef6-a3fb-4d6c-9723-8c3159183e55,32,Female,7,554.06,0,0,337635.3113210447,Low
747bd6dc-3f82-4a7c-b166-58486c7f0ef9,35,Male,6,612.94,0,1,553733.2154046632,Low
48d2de3a-6da3-4d1a-be86-8a5f0b91cc4a,53,Female,8,242.37,0,2,672308.0825478724,High
bb6b78df-91dc-44cc-b9fd-f1f1a96dc27e,43,Male,2,540.06,0,2,3536853.9840552825,Medium
bf3a53e2-301f-45f5-8c35-9e03f85c5906,32,Male,5,538.12,0,2,642164.0622831625,Low
b7098e9e-5875-4de7-8cec-c059a1ece0db,25,Male,8,441.41,1,1,928039.7042342214,Low
b1735150-4075-4841-af44-6ba9f40f8558,58,Male,6,429.99,1,2,895947.8612235652,Low
e264a85f-459f-4da7-9e43-3db03289c716,21,Female,5,994.15,1,2,910659.8319203092,Low
67f4b225-5708-44e8-b619-cf932cc9f740,30,Male,3,259.07,0,3,2392345.689434483,Medium
d5fe92d7-adf4-42a1-9622-47be2050b437,26,Male,3,415.79,0,1,1928974.1574607696,Medium
d456420d-58d8-4a12-815f-6987e4118134,26,Male,8,398.64,0,1,790421.5386942342,Medium
2633e2c5-d95e-4ea8-8b0b-84bbef1ca645,58,Female,3,630.03,0,0,525954.422762289,Low
95b6ab18-7579-4647-8b81-29df3d767ed7,58,Female,7,403.51,1,1,1606565.352063184,Medium
c68d141c-8c0d-412e-9960-b3b468977650,31,Male,6,209.27,1,1,298624.6758343736,Medium
cdf9b948-e3cc-4849-b8a1-20e17f44dcda,41,Male,7,683.47,1,3,725552.7585828311,Low
9102e153-6d3e-4f8d-9607-13ebab1af714,22,Male,6,556.82,2,1,350438.51573924185,Low
1b75da80-b952-4865-9a2b-835506a886d6,32,Female,6,461.22,0,0,877514.8697718768,Low
1c527ff0-be88-45e2-b548-fc0f223909a4,49,Female,4,674.17,0,1,218816.19766259493,Low
428ce7e0-7228-47b2-bb21-03ce70e26bbb,29,Female,1,585.09,1,0,653061.4156422729,Low
f50b3331-6d73-4670-919e-8c25e0f34a9b,28,Female,8,382.55,0,2,606966.5268493857,Low
1d726d86-0be7-4fc6-b867-79fae97ee3aa,25,Female,3,598.93,1,1,731134.4546254707,Medium
2f3e69e1-0bc8-4d6a-8df5-c0ec2aee4fa5,63,Male,3,295.1,1,2,419236.81703164463,Medium
604d6b41-fd80-4c3a-ac6d-cd3fcd62b8db,21,Male,7,515.3,1,1,1824549.7092611,Medium
86337eae-6838-45bc-8b65-3bccb4970732,63,Male,3,295.82,2,0,1488648.998742568,Medium
9797c23d-6961-464d-88ef-be5d6e33e721,35,Female,3,438.27,1,0,351796.2592187694,Low
01eaf5ba-258a-4061-a4e8-d1f97a8e0180,32,Female,5,421.08,0,0,150262.78150613594,Low
37dc8792-eb29-46f9-89f4-dcd9927bec87,67,Male,5,380.67,0,1,331413.7757902582,Low
c2265c91-675d-48eb-b7db-9a972af7177f,32,Male,2,608.32,1,1,353798.95474148216,Low
d8d2967e-2f17-4149-9308-ea139afca22f,41,Female,8,602.33,0,1,966576.0524288248,Low
832da1da-940d-4f1c-91f1-4abb34dadc58,38,Male,7,713.62,1,1,320086.90635268134,Low
44998eaa-fa46-4a9e-b66f-196f5b765691,45,Female,8,650.06,0,2,427000.35670040105,Low
ee0176e1-a641-452d-85ce-eed1f989fa14,33,Female,3,703.26,1,2,1443922.1597572917,Medium
816d0c22-6c84-4726-b7c2-94de7071c460,50,Male,4,430.18,0,2,420155.27491148,Low
62eacae0-f5b8-4a16-9c51-6c5f78408fe3,48,Female,8,510.49,0,2,409847.8066056754,Low
e75b309f-377a-4361-86f7-26835fe36733,64,Male,8,558.47,0,0,180522.79473333925,Low
564f3fb6-d61e-42ea-90db-943dbf816588,61,Female,1,662.18,3,0,232511.6918480253,Low
7fc46c76-79d1-4763-8969-8d0b22b778f9,41,Male,6,350.25,1,1,413661.7893253985,Low
73c815b2-5fd5-4a3e-b90b-df5696956aee,26,Male,4,582.97,0,2,667877.7134267075,Low
b889dc22-0c8f-445b-97ef-d89466d69717,56,Female,8,460.02,0,1,127662.72841567086,Medium
9014c22c-f0a5-472a-ba42-beca16d5c9ce,68,Female,3,472.75,0,3,101705.38151037536,Low
e54b2c34-31e8-45de-8179-884d05779601,60,Male,7,344.92,0,0,260522.99613349716,Medium
186f5d87-88b6-4053-86b9-84da91a958c9,46,Male,4,854.93,1,0,771468.3003961098,Low
a2090bfc-bf19-4471-85a6-908587b8881c,50,Male,6,355.28,1,2,4717764.700299327,Medium
60492d2f-ac8e-4174-8955-fc8856baa3b2,25,Male,7,542.48,0,2,967529.3068847304,Low
ca936ad4-62d5-4f8c-811b-c60894719168,35,Female,1,401.39,0,2,432026.2389823113,Medium
39767535-a21e-4fe4-93b0-e19ec8a30262,57,Male,7,371.31,0,1,4656594.22771796,Medium
0f226d49-64c9-4b35-9892-4b62593e7dfc,57,Male,2,521.62,0,0,400744.7758323764,Low
dc9aa539-5d12-4d2b-bd54-6cc4a56d0546,69,Male,7,494.77,1,0,551077.2376358912,Low
42096552-4427-46ef-b7bc-5d188dc7fd65,51,Female,4,429.82,1,0,1145566.9326269906,Medium
f04c5c7b-75db-43d0-ab84-a1aa0b8f9cdb,52,Male,8,471.46,0,2,625594.2588020697,Low
e05b377b-094a-4b81-b5e3-ee9a0c0a693a,68,Female,6,282.77,0,0,958075.9582379152,Low
05159408-0ce9-476e-a471-da4190f254de,36,Male,1,379.35,0,3,482332.3129735733,Low
81a587b8-0a52-41d3-b430-5dccce18227b,52,Male,7,423.18,0,2,2540167.6653112364,Medium
51f75856-2a72-441d-ba5a-83f54cdd7914,30,Male,3,208.79,0,1,232350.3759717982,Low
b7c483ef-40e2-4541-945c-845fc3168030,32,Male,8,334.07,0,1,785080.1984537778,Low
7051c8e4-1565-4454-9809-91ee466d72f5,49,Female,8,434.83,1,3,1986936.7002317708,Medium
859e8da6-1cbb-4a94-9de3-a644151c1b2a,20,Female,2,359.57,5,0,452729.07143143873,Low
dff9ad91-c030-417e-b63b-848e1bab8268,49,Female,8,301.85,2,0,2202919.084767244,Medium
e7998de1-084c-40ed-90ad-87362e5c3188,46,Female,1,311.32,0,0,1341912.5531649508,Medium
9e54fc05-dda2-47a6-943f-a1e9a77d0d1e,59,Female,1,570.3,0,0,890539.4161824961,Low
a453bb2e-a0cf-4b60-95d3-5d21625629d1,42,Male,5,691.0,0,0,770922.5295098325,Low
9280c189-517f-42d5-b572-c0aa3ac6589a,39,Male,8,554.98,1,2,650501.398380073,Low
e13a9f00-cadd-4412-a191-d795409b3bc0,25,Male,7,306.25,1,2,513334.4985586655,High
e8493883-c06d-40b5-8d3d-01d177a88719,56,Male,9,471.39,0,1,817584.9959920401,Medium
46fb9cbd-37f8-4f01-bfb5-95c07148f676,39,Male,3,505.36,1,0,4650601.334581875,Medium
b33b45ad-b8da-4049-be53-8b48812c83eb,56,Female,9,799.28,0,1,3398461.4104892327,Medium
67e6a7a6-3e14-4942-9b03-077faf5b6917,25,Male,7,431.99,0,1,1875328.8376780048,Medium
d4f3e2e7-16c9-4969-8914-b3479a797113,48,Male,1,439.02,1,0,329854.4711957751,Low
5ccbe090-64f2-4cab-8d12-e0b80577ef41,32,Female,4,676.67,0,0,1859189.708075082,Medium
b692262e-243f-46eb-bfc7-ada5cc4d5a5f,46,Female,4,465.87,0,1,332479.805920506,Medium
a521e691-d56e-4648-85ee-56c34fc6b27e,69,Female,4,464.77,0,0,574763.9634533538,Low
d277b74a-2ae4-46e2-97a8-04978ee4d4eb,39,Female,9,392.91,0,0,953688.710408794,High
7f9391f4-ab43-4c4a-8c86-5b5b6543746b,32,Female,5,593.4,0,0,945232.3711676697,Low
0dadd238-8dfa-4e7f-bc3a-f15a529e47f0,58,Female,3,667.36,0,0,509787.8322789817,Low
e1fe8f55-1338-48c1-aa5c-563e2cce3993,27,Male,7,659.64,0,2,1215997.5972558348,Medium
604b23d3-a183-434b-9cda-db2e78e5b2b3,36,Female,6,373.35,0,1,458579.884614329,Low
154e25d0-0608-481e-adb9-1fae98490710,49,Male,2,621.81,1,1,547864.0902775223,Low
6d92cc90-a295-47fd-adae-3773a11532f4,20,Female,5,673.24,2,2,874454.4068868498,Low
dd6ba704-5698-4c16-adc1-b122614e37b7,43,Male,4,554.09,0,1,1302929.355392304,Medium
6b3789a0-52ab-4e99-980e-1a6e455e36dc,35,Female,9,302.27,0,1,1890007.723384173,Medium
c1bca18f-bbc9-4a0c-b1b1-67ba44cfed4a,30,Female,5,582.05,1,2,758718.1816956982,High
5bb9c34b-dcca-49cd-9058-1c2313d57175,23,Female,5,499.04,1,2,776298.8038485483,Low
ce9b1a61-366f-4043-b53c-87a9fee37b1d,23,Male,8,542.66,0,3,451242.3993692494,Low
2071eeeb-31e5-4d8d-8891-dcca7d231a40,36,Female,2,561.5,0,2,193835.21485683444,Low
fa89bb44-1019-472e-85ba-d8f3cfaac8ae,68,Male,2,450.03,0,0,511429.57260817935,Low
27139b78-51ef-4296-980f-1c18c28df2f9,29,Male,6,321.94,0,0,426800.0014457145,Low
b5ceab7d-8e0c-4155-9070-4de45df160ce,40,Female,5,612.97,1,3,498250.5787375984,Low
2d94a639-3258-437c-9f38-730e220af7cb,57,Female,3,571.59,1,2,3384294.8750373083,Medium
811f2327-3db7-4374-b2a5-024fdd215354,68,Female,5,712.73,1,2,775909.0893584158,Low
d72be002-a7c1-4df6-a754-c861a50a122a,37,Male,5,214.98,0,1,2344034.3749981066,Medium
d54ff411-867d-464e-a7b8-52b46347e47f,29,Female,5,691.33,0,3,879978.3283671716,Low
e17d1243-aee0-4efc-9233-90c17c0afad2,64,Female,4,637.54,0,2,319711.3940035673,Low
5ee75418-4f85-4b5b-b59d-08396edc087e,35,Female,6,481.03,1,2,515700.6504858576,Low
21f1f50e-fbc5-42f0-bfd6-1cf96f9648de,58,Male,7,683.93,0,2,2285184.7195029487,Medium
0a985f45-985f-408f-914b-200931abc3d1,34,Female,7,577.02,1,0,833887.4570595879,Low
dfd69b2b-cc21-4bf2-95b4-40ee96594404,53,Male,3,189.15,1,0,777702.5089083468,Medium
4c1b17c9-6a9e-4cd1-920e-638ac0667e28,24,Male,6,485.36,0,1,295212.9940724588,Low
4642dc61-746d-4aaa-be46-ca381d6e31f9,36,Female,2,312.82,0,1,822325.5666052077,Medium
4d81e38c-6bd7-411b-9774-3bf3a7620cd8,56,Male,3,418.97,0,4,1789793.9623404818,Medium
a9a0ad6b-b8df-4b45-bbe9-f6c2e99ee75b,27,Male,1,475.79,1,3,4402950.62143134,Medium
dae1bd46-2910-4bbc-8e91-07365af94484,43,Female,3,693.87,2,2,487500.4410603463,Low
c6fa166a-4983-4f7f-ae56-c9144abb3f1e,47,Female,7,339.76,0,2,317285.5228582346,Low
c50600de-0bd7-4a57-9383-4b785009669e,66,Male,4,500.02,0,0,596755.6125287088,Low
84e90f84-df0c-47bb-8b56-c408bde74769,27,Male,2,275.83,0,2,536883.3588722339,Low
90db0842-b51a-4863-b07f-ca8334adb4d3,42,Female,8,299.15,1,1,601998.0175277531,Low
37ef3166-7116-462c-bd91-94058411bb1f,54,Female,3,516.95,0,1,170759.3636446728,Low
df9befd2-6955-42f1-ace9-887b5674b8b0,50,Female,4,698.64,0,0,3747170.420831695,Medium
173c19a4-34d4-401a-a432-6e3b37e2f1c1,36,Female,4,654.24,1,1,745903.5885971033,Low
3e541edf-bf5a-4b6b-9424-ea8bb010ace5,47,Male,7,343.89,2,0,153377.5640611104,Low
6c777a65-226d-479d-b7bf-b82a1e21574d,67,Female,7,387.64,0,0,724402.8361082132,Low
c55ea169-3cd1-48cc-bf4e-2264e0710c3d,67,Male,8,270.61,0,2,908574.367142485,High
27f798e2-54f4-4518-8979-daee9cfba725,31,Female,9,728.17,0,0,3456563.110367708,Medium
9f7a74db-130d-4866-b266-8d625724ca3b,43,Male,1,325.25,0,1,2125257.25757917,Medium
1b56e346-36bf-482e-aa7d-fcb74b4266f5,34,Female,5,663.07,0,1,764439.7530343087,Low
621a34d1-f321-41fc-afea-bb71196ebfd9,59,Female,4,441.44,0,1,786925.5778664277,Low
3e2f2cc8-d76f-4d44-b850-4f53b527a825,50,Female,3,366.93,0,0,951864.7912251602,Low
31a353dc-e3a0-4a89-81cf-9462e84ac009,46,Male,2,557.78,0,0,192660.61109040183,Low
bdf0e336-932a-4263-bbfb-402b6e8e60c4,54,Male,6,534.56,1,1,583116.6931003842,High
8f22ac59-3efd-4eb8-8756-10a4eee0a4bd,37,Female,5,443.4,1,3,234577.33243909324,Low
91d1a6c5-abad-43b9-8ab5-ef224bbff2a1,55,Male,6,315.54,0,1,276609.2302122264,Low
3d7b98f9-bfb2-4b91-bd16-c89417a01e08,27,Female,1,603.13,0,1,351152.5417680717,Low
446e10f3-1ef3-458c-b7b7-2e64599b7031,65,Male,1,205.27,0,2,2467802.224595212,Medium
cf76a474-ce8c-4f90-8f7b-e3c883aa05b8,68,Male,4,319.53,1,0,674202.5229321799,High
6829f9bf-3341-47e5-84c0-e92e7a75aad4,57,Female,4,578.38,0,1,475935.3585638396,Low
6dfec7a5-b119-4ea0-adec-94e4a2a3f4df,24,Female,6,454.82,1,2,971976.28729204,Low
65d33637-9cd7-4d2f-80ea-555aac8c09c6,33,Female,5,703.3,2,2,740687.9547353224,Low
87055303-1d54-4198-8f02-fa5d45e5b2b2,57,Male,9,400.24,0,0,628268.1128628993,High
2a51dd57-0232-4a8f-abe4-2b79269e6ab8,39,Male,1,521.53,1,0,875584.2287105727,Medium
0b1e5af5-3001-4888-8962-1d1946272032,63,Male,9,429.22,0,2,667836.8221945944,Low
e4f04970-df32-4469-9c3f-7e107b71ce59,28,Female,7,457.93,0,0,721197.7398324438,Low
dc35a432-9086-4856-a3df-50820fa61c31,52,Male,5,439.31,0,1,568958.7791878008,High
bec586df-3df5-4961-8a6b-3715f67f2aad,37,Female,5,619.19,0,1,450972.90011816577,Low
0eb01f6e-b873-454c-a36b-2a698adb2aa4,25,Female,7,625.03,0,0,423756.83308612846,Low
c628f258-05dc-4366-b6eb-c376101a4923,56,Female,6,313.49,0,1,3706947.093165952,Medium
6e1559f5-e308-4189-935a-7208eb83ed9b,21,Male,4,637.81,0,1,807442.0298234454,Low
98b3d54b-826a-4ecd-b05e-ed9417a763b1,49,Female,9,414.9,0,2,743404.1208602749,Low
5a25a5b3-981b-4ba1-b6a4-4df41c86f2dd,25,Male,7,283.06,0,0,975626.2460473968,Low
df43fffa-8bbd-4821-81ad-3d93f14dfec8,36,Male,8,657.29,1,0,412979.7703694049,Low
e14c2543-0256-421c-98e2-b59ea1b07d11,58,Male,7,893.1,1,1,280736.09976870904,Low
91011c9e-f473-4571-86e1-dbc7561e3145,60,Male,2,423.38,2,1,229075.2032195564,Low
af28afad-d4f5-4f9e-aa2f-639682454bc2,42,Male,1,683.91,0,1,734589.8187842608,Low
d68cf945-ef1f-4eb1-9dbe-cb9a6f5a63ce,50,Female,4,602.24,0,0,629346.002256568,Low
911b1bb6-8930-43f3-9cb8-efa52713179f,39,Male,2,604.69,1,0,2571152.638588138,Medium
122c084d-555b-458f-9803-264eaec39c15,24,Female,3,328.36,1,1,2817365.1765905498,Medium
5fb23b52-57df-43f3-935d-9444eef41ffa,40,Female,5,544.62,0,0,1080974.115488484,Medium
4ad65e95-2df0-4512-921e-11c3845880f9,62,Male,1,403.17,1,0,634961.7842885838,Low
ba952336-1822-43ec-b41f-cb9b7a70bfa4,30,Female,3,378.58,0,0,638168.9942253546,High
3365a716-d866-40f0-93dc-809f350d845d,23,Female,6,468.25,0,0,589710.529504679,Low
60330e93-aeb8-4cf2-8edc-f23381286566,42,Female,4,164.81,0,2,2724510.829279464,Medium
c3b82723-a1f9-4504-b684-393102499f8f,57,Male,7,616.52,0,2,4110885.200591019,Medium
0bf5e795-132f-4635-afae-96ad624d60fa,49,Male,9,239.71,0,1,109139.60137439902,Low
53c4834f-ea04-4536-9774-13cf8878cbd9,61,Female,6,421.06,0,1,316116.36158143374,Low
6c03276a-7e37-4c08-a2f1-39a8ca6398d9,60,Female,2,864.12,2,2,748012.3568210615,High
24938c00-e832-434f-b5cd-c55d5ed47dd7,37,Male,8,458.73,1,0,2572406.6557843112,Medium
b86080d4-7419-45de-bd84-6550fa026522,60,Female,9,668.49,1,3,154179.5508208577,Low
c844dfe4-8410-4d4a-94fb-41422733a55b,62,Female,8,701.02,0,2,415044.0426129226,Low
873f8086-db1d-454b-8dde-f04c506989d7,50,Female,5,574.36,1,0,928364.554406688,Low
cd38d029-a589-42b4-a1eb-a305bdae0db1,49,Male,6,277.21,1,0,508501.50358456833,Low
76036707-6260-48cb-afa6-894f7f570762,53,Female,6,315.18,0,0,995083.203763238,Low
28c535e9-9832-4dd1-bfc2-ce86e6a1353e,50,Male,7,773.56,0,0,310026.45991757314,Low
cece1352-7b78-423f-bbd5-6ef4d0b8b8bd,66,Male,6,403.85,2,2,776858.8746628886,Low
3de87d8c-ee7a-4344-9ad1-8fa5ade6019d,57,Male,5,465.04,1,0,471465.91974441806,Low
68373ffa-c1c5-436a-981b-15413eb875ba,44,Female,3,393.2,2,1,470242.2946948383,Low
e0f026bc-a1f0-49ab-9128-7a8ebe4219c1,36,Female,8,356.88,0,3,4995059.045434903,Medium
c3d5138c-3d47-479f-ae08-9eb85d8c5157,55,Male,7,555.78,0,1,2760635.999583776,Medium
9d9072f0-7c3b-4590-a030-081661e8f363,59,Female,1,621.39,1,1,713561.9673023075,High
a3a53289-d057-4fa8-9d0a-2f563121bc2c,49,Male,1,386.54,2,0,125779.86862615283,Medium
7ca0c776-a2e5-4d63-9199-4221a5e816f8,21,Female,2,469.63,0,0,235043.3438546741,Low
f7e06970-e19b-4303-b2d9-2016ece62bd6,43,Female,2,788.98,1,1,3526628.2640988114,Medium
90885142-4659-4d8c-aba5-db5371c7a67c,28,Female,6,450.96,0,1,740098.8276271174,Low
e7259a22-eec5-46b9-8505-481df690b1e1,20,Female,6,665.58,0,1,829627.1738217953,Low
5d5e8c85-a2e0-47ef-a4f1-c3a0ca2909b4,43,Male,4,682.3,1,1,942688.3407776846,Low
5c16250b-002d-4d6f-8142-bf97ea88c4ca,57,Male,9,366.07,1,1,638437.5112952917,Low
9290f18b-d4b6-4aa2-8f79-99d6704eb5ec,67,Female,8,449.69,2,1,624983.2255029508,Low
3cf7f5e2-1349-46b0-baa7-d4d53db753f2,46,Male,7,572.04,0,1,348971.20747817284,Low
079fd013-fe79-4bf6-a2f7-762cb3e48c60,45,Female,9,710.43,1,0,122667.98149112878,Medium
989d8f81-f719-4bd3-ab3e-658bbbe1fd0f,45,Male,4,552.17,0,3,735215.4312387365,High
dee854ec-b63d-42bf-a4f7-9bc53e678889,26,Female,5,261.49,0,1,4745007.597643946,Medium
d736a054-ad8b-42ea-9947-b94c5e2f3b59,44,Male,5,649.38,0,1,639601.2434857248,Low
fb68a8cc-8322-4539-89ee-15114041ec85,35,Male,4,570.56,0,0,299237.02713457553,Low
7d3ea469-3ff9-4eee-b441-1826785c19ba,57,Female,8,357.92,1,2,4646941.068489106,Medium
1f883002-5d83-415a-8406-37a608caf90c,61,Male,1,751.09,0,3,249164.48331767533,Low
00f388df-dc99-415e-aa3d-aa4ca284feda,37,Female,3,562.86,0,1,4464034.827680191,Medium
2efc0ee8-8717-4442-b050-2a0e6a5f70fa,36,Male,3,696.01,0,0,899451.7932168047,Medium
8d2cf68e-2d4f-497c-943a-eb4b37e1a219,68,Female,5,503.6,0,0,1933218.1443587127,Medium
60cc2cd9-1123-4dfb-b378-589998e9bfd8,63,Male,3,287.19,0,0,4144384.1632256513,Medium
291fea24-f6af-4321-b0e0-045aa8bdcc4a,66,Male,2,454.59,0,2,427987.30224152247,Low
0070e610-d03f-49c0-8ba1-45816b6db8b6,25,Female,5,892.49,0,0,1489047.1288862815,Medium
2220c1ea-d7fa-43a5-83ec-f124a16118c0,39,Male,9,585.31,0,0,314700.39508635947,Low
968c156a-8eae-478d-a783-150cff9e0d78,67,Male,8,476.84,0,0,416288.27800534695,Low
d4c68a37-7180-4e1f-82be-802191c2f9ea,42,Female,6,461.04,0,0,749523.9931048936,Low
d369ffa8-673e-42a4-8411-9ff0a4c7bf2a,65,Female,1,232.1,0,1,219598.6363858357,Low
2e8e293a-22bf-4682-b56a-df0fdd4b8870,31,Male,2,681.29,0,2,408332.8599673576,Low
fe6b4799-dccb-40a8-82a3-1b2a109cf9f0,31,Female,5,316.16,0,1,136983.87052788184,Low
592b4c83-db3f-47e5-bf4e-eaa15b2e590d,53,Female,9,787.28,0,2,4540822.505558821,Medium
569f7a82-cdf1-4071-925e-135f2ab800ec,27,Female,6,464.84,2,0,1874067.9291455664,Medium
fb7c3654-a7fa-475a-b10b-64b483b4c712,46,Female,1,493.59,0,1,504533.07508244907,Low
dbd86697-2e2f-426b-9443-630ca15ed6f0,68,Male,9,536.99,0,1,740304.7037484146,Low
03eb40af-e4cd-49ea-a35b-38f23b631e92,27,Female,4,630.92,0,3,692496.8500747869,Low
0849a7c4-dc22-4f26-9b80-37b4010512e4,67,Female,3,179.35,1,1,784608.2625799476,Low
496dbeb9-926c-4d2c-8215-e7802d7fe1b6,52,Female,7,212.06,0,4,218864.95644108456,Low
b8ae2394-a693-40ae-8587-b95deef9a514,56,Male,1,445.95,0,1,978349.4970324488,Low
8b46e5ee-7a6a-40f3-99fd-48d2dd1bb068,38,Male,1,704.25,1,1,924024.1287840266,Low
f3595fc2-69ba-4e7b-bc70-760f811e4e1a,43,Female,5,610.76,0,0,857158.0245304308,Low
fbd66d8c-8ad2-42da-a503-08930977a38e,41,Male,4,579.41,2,0,764076.3995163722,High
204d7b5b-e29a-4344-a939-de88d864faf8,22,Male,7,594.12,3,3,944476.4690822272,Low
bad4562d-f599-4114-9e8a-32f178bd8bce,28,Male,7,743.47,0,2,990020.9884854278,Low
d65989ef-99d1-4db3-adf9-b3e3f2bb3506,30,Female,1,621.31,0,4,661075.3192896786,Low
5ed0f56d-e412-4912-97fc-ea2b35dbf64d,25,Male,1,404.04,1,0,660461.5506199965,Low
acda046e-f9a5-499f-a68c-0d2678b1c400,58,Female,4,204.79,0,1,4234583.241050261,Medium
47f27720-e016-4fae-afcf-044c95542096,58,Male,1,660.7,0,1,776192.2594891685,Medium
62ae824a-1e4c-4f27-9eaa-0eb4f006318f,56,Female,3,445.59,1,2,779310.1726542363,Low
31fba63b-229e-463b-a4a3-ff3b9d383be5,21,Female,7,557.6,1,1,651137.5734365291,Low
0b40cd8c-4827-42fe-9961-61edcffe910d,56,Female,2,460.03,1,0,918274.4482075858,Low
d55e7a89-c81a-4feb-a7d2-eeddbf17c53d,25,Female,1,69.36,0,2,417261.53727337136,Low
9a94b6d8-37b8-4be8-a3ff-dc0220f7bc21,25,Male,2,436.7,0,1,367991.0248189316,Low
491b9d00-139f-4beb-b789-4b562c3bbe5b,58,Female,8,775.62,0,1,361145.7383494148,Low
bc58e981-0239-4ff2-8b0f-15e74834a43e,55,Male,8,357.62,1,0,275468.9504796814,Low
22b5f649-aa94-4a74-aaba-f52f1390fb04,44,Female,2,556.43,0,0,475396.86027806206,Low
4bdd58b4-a2a0-4d1e-bdba-05a29e677d58,69,Female,7,251.93,0,2,701592.0672333193,High
9a9d8c0a-8ae0-4f30-8fd6-3bd44fc99960,35,Male,2,566.13,1,0,640561.737691946,High
d66abaea-af82-44e8-814a-572a94b47f79,40,Male,3,478.38,0,1,414399.5209210247,Low
33bb8345-410b-4a70-b078-5c237e5cea92,29,Male,2,510.71,1,3,604693.4668100348,Low
68e4d7b5-4a97-42a1-9375-2dcd36e03dad,24,Female,9,377.98,0,1,946567.5178731554,Low
69dbef3f-2805-410e-84c6-e6a9ea02bd70,69,Male,5,779.95,1,1,1412090.7401207122,Medium
407a6e5d-d853-47d9-9307-7156e2002d43,44,Male,6,343.57,1,1,652800.996823496,High
2e097da7-9699-4623-933a-d59d3ff6819b,50,Female,2,575.67,0,0,587396.4300016859,Low
2ad13e9e-df44-4558-864e-bb3f3d53d6bf,22,Female,5,672.38,0,0,452794.8520861871,Low
829d57ed-1bae-4b78-b0bd-44b56df33c14,39,Female,3,736.51,0,0,834862.4707872873,Low
e991a2cb-9b3b-4de0-85f5-f7909c771fb9,23,Male,8,560.17,0,1,831886.632670848,Low
32007393-6210-4bf7-8d69-9312cd65bf45,33,Male,7,334.51,1,0,4401316.582957685,Medium
7f17ba14-ad78-4c21-a77a-9ee9f67cadef,31,Male,3,526.45,0,2,1619074.9057181051,Medium
03da8750-3c4f-4b2f-9772-087abc8c069b,33,Female,1,525.15,0,0,314684.31744252995,Low
54ec2990-ba4e-4486-b3e2-1c0884f0813d,56,Female,4,585.37,0,3,393384.3384942415,Low
e8ff90a1-5127-4ff9-b857-e1fd0971510d,37,Male,4,542.11,1,3,845171.6551786609,Low
9d17cce5-b08b-4c04-8900-aa1192dbacdd,46,Female,4,308.47,0,0,612398.8771525958,High
0a9edfca-1a31-4523-979b-57e89c59f817,26,Male,7,494.1,0,1,3095691.4528532703,Medium
db95b380-b2fb-440a-8563-b2f7dfe5e6dc,67,Female,4,381.02,2,0,261616.9022883557,Low
f99d2a98-35b9-4ae4-87ad-9874e4c36b64,54,Female,3,422.63,0,1,520681.1394729069,Low
42a6832f-fa01-4d91-bd66-14dbee366db9,41,Male,9,649.47,0,1,4541408.638512122,Medium
8ed379f8-1576-4e30-bc03-5b132e8df17e,40,Female,2,341.31,1,1,3075821.6553003164,Medium
087d4ca4-f7a7-493b-b5ae-583b1beb6172,62,Female,2,453.15,0,2,971087.7163928222,Low
4d1afac7-565d-46b3-bde7-a7687df9f68c,37,Male,4,698.58,0,1,748698.6910594379,Low
1ee012db-a665-4f1d-a376-446b49cbf539,57,Male,4,318.62,1,4,795144.8014503696,Low
aff18b99-ad7f-44e3-9d42-b8d38888cbb8,45,Male,3,403.33,1,1,3261401.632641176,Medium
6d612b59-1ea2-4167-acc4-a3a04b43e6d5,41,Male,6,684.43,0,1,400300.326105099,Low
75d4134e-ed44-4ef0-821b-d6413c9ebfaf,56,Female,4,449.7,1,0,987130.4801334928,Low
851e3bb1-397f-4157-b276-4009d0818281,24,Female,8,690.59,2,4,1309371.8089763066,Medium
62d33782-7135-4be6-97aa-ee5c589a57fd,67,Female,8,627.26,0,0,455850.59948163247,Low
9008a781-9d00-47e0-b3d8-19d2ae9f543d,54,Male,8,623.18,1,0,2278171.6257029446,Medium
a86eb194-2ac2-41cb-8668-194cdfd2aa9b,31,Female,7,101.99,0,1,4275218.624355569,Medium
f492e977-8b88-4e8d-b941-97875cecb048,54,Female,4,763.72,0,0,4427876.465033621,Medium
